290.02,-4.4145E-33,0.0041349,0.0090274,0.013149,0.016594,0.019465,0.021853,0.023868,0.025544,0.026947,0.028124,0.029148,0.029989,0.030593,0.030949,0.031305,0.031661,0.031892,0.032108,0.032324,0.032482,0.032597,0.032711,0.032825,0.032939,0.033012,0.033072,0.033131,0.033191,0.033251,0.033286,0.033320,0.033354,0.033388,0.033419,0.033437,0.033454,0.033471,0.033488,0.033501,0.033509,0.033518,0.033526,0.033534,0.033539,0.033543,0.033547,0.033551,0.033555
296.61,-6.8046E-33,0.0045631,0.0099469,0.014483,0.018274,0.021433,0.024060,0.026278,0.028123,0.029666,0.030962,0.032089,0.033014,0.033679,0.034071,0.034462,0.034854,0.035108,0.035346,0.035583,0.035758,0.035883,0.036009,0.036135,0.036260,0.036340,0.036406,0.036472,0.036538,0.036604,0.036642,0.036680,0.036717,0.036755,0.036789,0.036808,0.036826,0.036845,0.036864,0.036879,0.036888,0.036897,0.036906,0.036915,0.036921,0.036925,0.036929,0.036933,0.036938
303.20,9.7693E-33,0.0051598,0.011221,0.016328,0.020597,0.024153,0.027112,0.029608,0.031686,0.033423,0.034882,0.036151,0.037192,0.037941,0.038382,0.038824,0.039265,0.039550,0.039818,0.040086,0.040282,0.040423,0.040565,0.040706,0.040848,0.040938,0.041012,0.041086,0.041160,0.041235,0.041278,0.041320,0.041362,0.041404,0.041443,0.041464,0.041485,0.041506,0.041527,0.041545,0.041555,0.041565,0.041575,0.041585,0.041592,0.041596,0.041601,0.041606,0.041610
309.79,2.6343E-32,0.0057565,0.012496,0.018174,0.022919,0.026874,0.030163,0.032939,0.035249,0.037181,0.038803,0.040213,0.041371,0.042204,0.042694,0.043185,0.043675,0.043993,0.044290,0.044588,0.044806,0.044964,0.045121,0.045278,0.045435,0.045535,0.045618,0.045700,0.045783,0.045865,0.045914,0.045961,0.046007,0.046054,0.046097,0.046121,0.046144,0.046168,0.046191,0.046210,0.046221,0.046232,0.046244,0.046255,0.046263,0.046268,0.046273,0.046278,0.046283
316.39,4.2917E-32,0.0063532,0.013770,0.020019,0.025242,0.029594,0.033215,0.036269,0.038811,0.040938,0.042723,0.044275,0.045550,0.046466,0.047006,0.047546,0.048086,0.048435,0.048763,0.049090,0.049331,0.049504,0.049677,0.049850,0.050023,0.050133,0.050224,0.050315,0.050406,0.050496,0.050549,0.050601,0.050653,0.050704,0.050751,0.050777,0.050803,0.050829,0.050855,0.050876,0.050888,0.050900,0.050912,0.050925,0.050933,0.050939,0.050945,0.050950,0.050956
322.98,-1.8399E-32,0.0071852,0.015538,0.022575,0.028457,0.033357,0.037434,0.040874,0.043737,0.046132,0.048142,0.049891,0.051326,0.052358,0.052966,0.053574,0.054182,0.054575,0.054944,0.055313,0.055584,0.055778,0.055973,0.056168,0.056363,0.056487,0.056589,0.056692,0.056794,0.056896,0.056956,0.057014,0.057072,0.057130,0.057184,0.057213,0.057242,0.057271,0.057300,0.057323,0.057337,0.057351,0.057365,0.057379,0.057388,0.057395,0.057401,0.057408,0.057414
329.57,-7.9716E-32,0.0080171,0.017305,0.025130,0.031671,0.037121,0.041654,0.045480,0.048663,0.051326,0.053562,0.055506,0.057102,0.058249,0.058925,0.059601,0.060278,0.060715,0.061125,0.061535,0.061836,0.062053,0.062270,0.062486,0.062703,0.062841,0.062955,0.063069,0.063182,0.063296,0.063362,0.063427,0.063492,0.063556,0.063616,0.063648,0.063680,0.063713,0.063745,0.063771,0.063786,0.063802,0.063817,0.063833,0.063843,0.063850,0.063858,0.063865,0.063872
336.16,-1.4103E-31,0.0088491,0.019073,0.027686,0.034885,0.040884,0.045874,0.050085,0.053589,0.056520,0.058981,0.061121,0.062877,0.064141,0.064885,0.065629,0.066373,0.066855,0.067306,0.067758,0.068089,0.068328,0.068566,0.068805,0.069043,0.069195,0.069320,0.069446,0.069571,0.069696,0.069769,0.069840,0.069911,0.069982,0.070048,0.070083,0.070119,0.070154,0.070190,0.070219,0.070236,0.070253,0.070269,0.070286,0.070298,0.070306,0.070314,0.070322,0.070330
342.75,-1.3731E-31,0.010010,0.021525,0.031226,0.039335,0.046092,0.051713,0.056456,0.060402,0.063704,0.066476,0.068886,0.070865,0.072287,0.073126,0.073964,0.074802,0.075345,0.075853,0.076362,0.076735,0.077004,0.077272,0.077541,0.077810,0.077981,0.078122,0.078263,0.078404,0.078545,0.078627,0.078707,0.078787,0.078867,0.078941,0.078981,0.079021,0.079061,0.079101,0.079134,0.079153,0.079172,0.079191,0.079210,0.079223,0.079232,0.079241,0.079250,0.079259
349.34,-1.3359E-31,0.011170,0.023977,0.034767,0.043785,0.051300,0.057551,0.062826,0.067216,0.070888,0.073971,0.076651,0.078852,0.080434,0.081367,0.082299,0.083232,0.083835,0.084400,0.084966,0.085381,0.085680,0.085979,0.086277,0.086576,0.086766,0.086923,0.087080,0.087237,0.087394,0.087485,0.087574,0.087664,0.087753,0.087834,0.087879,0.087923,0.087968,0.088013,0.088049,0.088070,0.088091,0.088112,0.088133,0.088148,0.088158,0.088168,0.088178,0.088188
355.93,-1.2987E-31,0.012330,0.026429,0.038307,0.048236,0.056508,0.063390,0.069197,0.074030,0.078072,0.081466,0.084417,0.086839,0.088581,0.089608,0.090634,0.091661,0.092325,0.092947,0.093570,0.094027,0.094356,0.094685,0.095014,0.095343,0.095552,0.095725,0.095897,0.096070,0.096243,0.096344,0.096442,0.096540,0.096638,0.096728,0.096777,0.096826,0.096875,0.096924,0.096964,0.096987,0.097010,0.097034,0.097057,0.097073,0.097084,0.097095,0.097106,0.097117
362.53,1.6125E-30,0.013950,0.029834,0.043215,0.054401,0.063721,0.071474,0.078016,0.083461,0.088015,0.091838,0.095163,0.097892,0.099855,0.10101,0.10217,0.10332,0.10407,0.10477,0.10547,0.10599,0.10636,0.10673,0.10710,0.10747,0.10771,0.10790,0.10810,0.10829,0.10849,0.10860,0.10871,0.10882,0.10893,0.10903,0.10909,0.10914,0.10920,0.10925,0.10930,0.10932,0.10935,0.10938,0.10940,0.10942,0.10943,0.10945,0.10946,0.10947
369.12,3.3549E-30,0.015570,0.033238,0.048124,0.060566,0.070933,0.079558,0.086835,0.092892,0.097958,0.10221,0.10591,0.10895,0.11113,0.11241,0.11370,0.11499,0.11582,0.11660,0.11738,0.11795,0.11836,0.11878,0.11919,0.11960,0.11986,0.12008,0.12030,0.12051,0.12073,0.12086,0.12098,0.12110,0.12122,0.12134,0.12140,0.12146,0.12152,0.12158,0.12163,0.12166,0.12169,0.12172,0.12175,0.12177,0.12178,0.12180,0.12181,0.12182
375.71,5.0973E-30,0.017189,0.036643,0.053032,0.066731,0.078146,0.087642,0.095655,0.10232,0.10790,0.11258,0.11666,0.12000,0.12240,0.12382,0.12523,0.12665,0.12757,0.12843,0.12928,0.12992,0.13037,0.13082,0.13128,0.13173,0.13202,0.13226,0.13250,0.13273,0.13297,0.13311,0.13325,0.13338,0.13352,0.13364,0.13371,0.13378,0.13384,0.13391,0.13397,0.13400,0.13403,0.13406,0.13410,0.13412,0.13413,0.13415,0.13416,0.13418
382.30,-8.7097E-30,0.019451,0.041372,0.059840,0.075277,0.088140,0.098841,0.10787,0.11538,0.12167,0.12695,0.13153,0.13530,0.13801,0.13961,0.14120,0.14280,0.14383,0.14480,0.14577,0.14648,0.14699,0.14750,0.14801,0.14852,0.14885,0.14912,0.14938,0.14965,0.14992,0.15008,0.15023,0.15038,0.15053,0.15067,0.15075,0.15083,0.15090,0.15098,0.15104,0.15108,0.15111,0.15115,0.15119,0.15121,0.15123,0.15125,0.15126,0.15128
388.89,-2.2517E-29,0.021712,0.046101,0.066648,0.083824,0.098134,0.11004,0.12008,0.12844,0.13544,0.14131,0.14641,0.15060,0.15362,0.15539,0.15717,0.15894,0.16009,0.16117,0.16225,0.16304,0.16361,0.16417,0.16474,0.16531,0.16567,0.16597,0.16627,0.16657,0.16687,0.16704,0.16721,0.16738,0.16755,0.16771,0.16779,0.16788,0.16796,0.16805,0.16812,0.16816,0.16820,0.16824,0.16828,0.16831,0.16832,0.16834,0.16836,0.16838
395.48,-3.6324E-29,0.023974,0.050830,0.073457,0.092370,0.10813,0.12124,0.13230,0.14151,0.14921,0.15567,0.16129,0.16591,0.16922,0.17118,0.17313,0.17509,0.17636,0.17754,0.17873,0.17960,0.18022,0.18085,0.18148,0.18210,0.18250,0.18283,0.18316,0.18349,0.18382,0.18401,0.18420,0.18438,0.18457,0.18474,0.18483,0.18493,0.18502,0.18511,0.18519,0.18523,0.18528,0.18532,0.18537,0.18540,0.18542,0.18544,0.18546,0.18548
402.07,2.1638E-29,0.027133,0.057404,0.082907,0.10422,0.12199,0.13676,0.14923,0.15961,0.16828,0.17557,0.18191,0.18711,0.19085,0.19305,0.19525,0.19746,0.19888,0.20022,0.20156,0.20254,0.20324,0.20395,0.20466,0.20536,0.20581,0.20618,0.20655,0.20692,0.20729,0.20751,0.20772,0.20793,0.20814,0.20833,0.20844,0.20855,0.20865,0.20876,0.20884,0.20889,0.20894,0.20899,0.20904,0.20908,0.20910,0.20912,0.20915,0.20917
408.66,7.9601E-29,0.030293,0.063978,0.092357,0.11608,0.13584,0.15229,0.16616,0.17771,0.18736,0.19547,0.20252,0.20831,0.21247,0.21492,0.21737,0.21983,0.22141,0.22290,0.22439,0.22548,0.22626,0.22705,0.22784,0.22862,0.22912,0.22953,0.22995,0.23036,0.23077,0.23101,0.23125,0.23148,0.23171,0.23193,0.23205,0.23216,0.23228,0.23240,0.23249,0.23255,0.23260,0.23266,0.23271,0.23275,0.23278,0.23281,0.23283,0.23286
415.26,1.3756E-28,0.033453,0.070552,0.10181,0.12793,0.14970,0.16781,0.18309,0.19581,0.20644,0.21537,0.22314,0.22951,0.23409,0.23679,0.23949,0.24219,0.24394,0.24558,0.24722,0.24842,0.24928,0.25015,0.25101,0.25188,0.25243,0.25288,0.25334,0.25379,0.25425,0.25451,0.25477,0.25503,0.25529,0.25552,0.25565,0.25578,0.25591,0.25604,0.25614,0.25620,0.25627,0.25633,0.25639,0.25643,0.25646,0.25649,0.25652,0.25655
421.85,8.3636E-29,0.037871,0.079697,0.11493,0.14439,0.16893,0.18935,0.20657,0.22091,0.23290,0.24297,0.25172,0.25891,0.26407,0.26712,0.27016,0.27320,0.27517,0.27702,0.27887,0.28022,0.28120,0.28217,0.28315,0.28412,0.28474,0.28525,0.28577,0.28628,0.28679,0.28709,0.28738,0.28767,0.28796,0.28823,0.28837,0.28852,0.28866,0.28881,0.28893,0.28900,0.28906,0.28913,0.28920,0.28925,0.28928,0.28932,0.28935,0.28938
428.44,2.9710E-29,0.042288,0.088842,0.12806,0.16085,0.18816,0.21088,0.23006,0.24601,0.25936,0.27056,0.28030,0.28830,0.29405,0.29744,0.30083,0.30421,0.30641,0.30846,0.31051,0.31202,0.31311,0.31419,0.31528,0.31636,0.31705,0.31762,0.31819,0.31876,0.31933,0.31966,0.31999,0.32031,0.32063,0.32093,0.32109,0.32125,0.32142,0.32158,0.32171,0.32179,0.32186,0.32194,0.32202,0.32207,0.32211,0.32214,0.32218,0.32221
435.03,-2.4216E-29,0.046706,0.097987,0.14119,0.17730,0.20739,0.23242,0.25354,0.27111,0.28581,0.29816,0.30889,0.31770,0.32403,0.32776,0.33149,0.33522,0.33764,0.33990,0.34216,0.34382,0.34502,0.34621,0.34741,0.34860,0.34937,0.34999,0.35062,0.35125,0.35187,0.35224,0.35260,0.35295,0.35331,0.35364,0.35381,0.35399,0.35417,0.35435,0.35449,0.35458,0.35466,0.35475,0.35483,0.35489,0.35493,0.35497,0.35501,0.35505
441.62,-1.2953E-27,0.052887,0.11072,0.15944,0.20016,0.23409,0.26232,0.28613,0.30595,0.32253,0.33644,0.34854,0.35848,0.36562,0.36982,0.37403,0.37824,0.38096,0.38351,0.38606,0.38793,0.38928,0.39063,0.39197,0.39332,0.39418,0.39489,0.39559,0.39630,0.39701,0.39742,0.39782,0.39822,0.39863,0.39899,0.39920,0.39940,0.39960,0.39980,0.39996,0.40006,0.40015,0.40025,0.40034,0.40041,0.40045,0.40050,0.40054,0.40059
448.21,-2.5665E-27,0.059067,0.12345,0.17768,0.22302,0.26079,0.29221,0.31872,0.34078,0.35924,0.37473,0.38820,0.39925,0.40720,0.41189,0.41657,0.42125,0.42428,0.42712,0.42996,0.43204,0.43354,0.43504,0.43654,0.43804,0.43899,0.43978,0.44057,0.44136,0.44214,0.44260,0.44305,0.44350,0.44394,0.44435,0.44458,0.44480,0.44502,0.44525,0.44543,0.44553,0.44564,0.44575,0.44585,0.44593,0.44598,0.44603,0.44608,0.44612
454.80,-3.8376E-27,0.065248,0.13618,0.19593,0.24588,0.28749,0.32211,0.35132,0.37562,0.39595,0.41301,0.42785,0.44003,0.44879,0.45395,0.45911,0.46426,0.46760,0.47073,0.47385,0.47615,0.47780,0.47945,0.48111,0.48276,0.48381,0.48468,0.48554,0.48641,0.48728,0.48778,0.48828,0.48877,0.48926,0.48971,0.48996,0.49020,0.49045,0.49070,0.49089,0.49101,0.49113,0.49125,0.49136,0.49144,0.49150,0.49155,0.49161,0.49166
461.40,7.7852E-27,0.073901,0.15391,0.22132,0.27766,0.32460,0.36364,0.39659,0.42400,0.44693,0.46617,0.48291,0.49665,0.50652,0.51234,0.51815,0.52397,0.52773,0.53126,0.53479,0.53737,0.53924,0.54110,0.54296,0.54482,0.54601,0.54699,0.54796,0.54894,0.54992,0.55049,0.55104,0.55160,0.55215,0.55266,0.55294,0.55322,0.55350,0.55377,0.55400,0.55413,0.55426,0.55439,0.55452,0.55462,0.55468,0.55474,0.55480,0.55486
467.99,1.9408E-26,0.082554,0.17165,0.24670,0.30943,0.36170,0.40518,0.44186,0.47238,0.49791,0.51933,0.53797,0.55326,0.56425,0.57073,0.57720,0.58368,0.58787,0.59179,0.59572,0.59860,0.60067,0.60274,0.60482,0.60689,0.60821,0.60930,0.61039,0.61147,0.61256,0.61320,0.61381,0.61443,0.61505,0.61562,0.61592,0.61623,0.61654,0.61685,0.61710,0.61725,0.61739,0.61754,0.61769,0.61779,0.61786,0.61793,0.61799,0.61806
474.58,3.1031E-26,0.091207,0.18938,0.27209,0.34121,0.39880,0.44671,0.48713,0.52076,0.54888,0.57249,0.59303,0.60988,0.62199,0.62912,0.63625,0.64339,0.64800,0.65232,0.65665,0.65982,0.66211,0.66439,0.66667,0.66896,0.67041,0.67161,0.67281,0.67400,0.67520,0.67590,0.67658,0.67726,0.67794,0.67857,0.67891,0.67925,0.67959,0.67993,0.68020,0.68036,0.68053,0.68069,0.68085,0.68096,0.68104,0.68111,0.68119,0.68126
481.17,-2.3320E-26,0.10333,0.21411,0.30743,0.38543,0.45041,0.50446,0.55006,0.58800,0.61973,0.64636,0.66952,0.68853,0.70219,0.71024,0.71828,0.72632,0.73153,0.73640,0.74128,0.74486,0.74743,0.75001,0.75258,0.75516,0.75680,0.75815,0.75950,0.76085,0.76220,0.76299,0.76376,0.76452,0.76529,0.76599,0.76638,0.76676,0.76714,0.76753,0.76784,0.76802,0.76820,0.76838,0.76856,0.76869,0.76878,0.76886,0.76895,0.76903
487.76,-7.7671E-26,0.11546,0.23884,0.34278,0.42965,0.50201,0.56221,0.61299,0.65524,0.69057,0.72023,0.74602,0.76719,0.78240,0.79135,0.80031,0.80926,0.81506,0.82048,0.82591,0.82990,0.83276,0.83563,0.83849,0.84136,0.84318,0.84469,0.84619,0.84769,0.84920,0.85008,0.85093,0.85178,0.85264,0.85342,0.85385,0.85427,0.85470,0.85512,0.85547,0.85567,0.85587,0.85608,0.85628,0.85642,0.85652,0.85661,0.85671,0.85680
494.35,-1.3202E-25,0.12758,0.26357,0.37812,0.47386,0.55362,0.61995,0.67592,0.72248,0.76142,0.79410,0.82252,0.84584,0.86260,0.87247,0.88233,0.89220,0.89858,0.90456,0.91054,0.91493,0.91809,0.92125,0.92440,0.92756,0.92957,0.93123,0.93288,0.93454,0.93620,0.93716,0.93810,0.93904,0.93998,0.94084,0.94131,0.94178,0.94225,0.94272,0.94310,0.94333,0.94355,0.94377,0.94400,0.94415,0.94426,0.94436,0.94446,0.94457
500.94,-4.6397E-26,0.14459,0.29808,0.42738,0.53543,0.62545,0.70031,0.76346,0.81600,0.85994,0.89681,0.92888,0.95519,0.97409,0.98522,0.99635,1.0075,1.0147,1.0214,1.0282,1.0331,1.0367,1.0402,1.0438,1.0474,1.0496,1.0515,1.0534,1.0552,1.0571,1.0582,1.0592,1.0603,1.0614,1.0623,1.0629,1.0634,1.0639,1.0644,1.0649,1.0651,1.0654,1.0656,1.0659,1.0661,1.0662,1.0663,1.0664,1.0665
507.54,3.9228E-26,0.16159,0.33260,0.47664,0.59701,0.69727,0.78066,0.85100,0.90952,0.95846,0.99953,1.0352,1.0645,1.0856,1.0980,1.1104,1.1228,1.1308,1.1383,1.1458,1.1513,1.1553,1.1592,1.1632,1.1671,1.1697,1.1717,1.1738,1.1759,1.1780,1.1792,1.1804,1.1815,1.1827,1.1838,1.1844,1.1850,1.1856,1.1862,1.1866,1.1869,1.1872,1.1875,1.1878,1.1880,1.1881,1.1882,1.1883,1.1885
514.13,1.2485E-25,0.17860,0.36711,0.52589,0.65858,0.76910,0.86101,0.93855,1.0030,1.0570,1.1022,1.1416,1.1739,1.1971,1.2107,1.2244,1.2380,1.2469,1.2551,1.2634,1.2695,1.2738,1.2782,1.2826,1.2869,1.2897,1.2920,1.2943,1.2966,1.2989,1.3002,1.3015,1.3028,1.3041,1.3053,1.3059,1.3066,1.3072,1.3079,1.3084,1.3087,1.3090,1.3093,1.3096,1.3099,1.3100,1.3101,1.3103,1.3104
520.72,1.0738E-24,0.20247,0.41532,0.59460,0.74440,0.86917,0.97292,1.0604,1.1332,1.1941,1.2452,1.2896,1.3260,1.3522,1.3676,1.3830,1.3984,1.4083,1.4176,1.4270,1.4338,1.4387,1.4436,1.4486,1.4535,1.4566,1.4592,1.4618,1.4644,1.4669,1.4684,1.4699,1.4714,1.4728,1.4742,1.4749,1.4756,1.4764,1.4771,1.4777,1.4780,1.4784,1.4787,1.4791,1.4793,1.4795,1.4796,1.4798,1.4800
527.31,2.0228E-24,0.22634,0.46354,0.66330,0.83022,0.96923,1.0848,1.1823,1.2634,1.3312,1.3881,1.4376,1.4781,1.5073,1.5244,1.5416,1.5587,1.5698,1.5802,1.5905,1.5981,1.6036,1.6091,1.6146,1.6201,1.6235,1.6264,1.6293,1.6321,1.6350,1.6367,1.6383,1.6399,1.6416,1.6431,1.6439,1.6447,1.6455,1.6463,1.6470,1.6474,1.6477,1.6481,1.6485,1.6488,1.6490,1.6491,1.6493,1.6495
533.90,2.9718E-24,0.25021,0.51175,0.73201,0.91604,1.0693,1.1967,1.3042,1.3936,1.4683,1.5310,1.5855,1.6303,1.6624,1.6813,1.7001,1.7190,1.7312,1.7427,1.7541,1.7625,1.7685,1.7745,1.7806,1.7866,1.7905,1.7936,1.7968,1.7999,1.8031,1.8049,1.8067,1.8085,1.8103,1.8120,1.8129,1.8137,1.8146,1.8155,1.8163,1.8167,1.8171,1.8175,1.8180,1.8183,1.8185,1.8187,1.8188,1.8190
540.49,-7.2155E-24,0.28375,0.57917,0.82794,1.0358,1.2088,1.3527,1.4740,1.5749,1.6593,1.7300,1.7916,1.8420,1.8782,1.8995,1.9208,1.9421,1.9559,1.9688,1.9816,1.9911,1.9979,2.0047,2.0115,2.0183,2.0226,2.0262,2.0297,2.0333,2.0369,2.0389,2.0410,2.0430,2.0450,2.0468,2.0478,2.0489,2.0499,2.0509,2.0517,2.0522,2.0526,2.0531,2.0536,2.0539,2.0542,2.0544,2.0546,2.0548
547.08,-1.7403E-23,0.31729,0.64659,0.92386,1.1555,1.3483,1.5086,1.6438,1.7563,1.8502,1.9290,1.9976,2.0538,2.0941,2.1178,2.1415,2.1652,2.1805,2.1949,2.2092,2.2197,2.2273,2.2348,2.2424,2.2500,2.2548,2.2587,2.2627,2.2667,2.2706,2.2729,2.2752,2.2774,2.2797,2.2817,2.2828,2.2840,2.2851,2.2862,2.2871,2.2876,2.2882,2.2887,2.2892,2.2896,2.2899,2.2901,2.2903,2.2906
553.67,-2.7590E-23,0.35083,0.71401,1.0198,1.2752,1.4879,1.6646,1.8137,1.9376,2.0412,2.1280,2.2036,2.2655,2.3100,2.3361,2.3622,2.3883,2.4052,2.4210,2.4368,2.4483,2.4567,2.4650,2.4733,2.4816,2.4869,2.4913,2.4957,2.5000,2.5044,2.5069,2.5094,2.5119,2.5143,2.5166,2.5178,2.5191,2.5203,2.5215,2.5225,2.5231,2.5237,2.5243,2.5249,2.5253,2.5255,2.5258,2.5261,2.5264
560.27,2.5425E-23,0.39801,0.80839,1.1538,1.4424,1.6825,1.8821,2.0504,2.1903,2.3072,2.4053,2.4905,2.5604,2.6105,2.6399,2.6694,2.6988,2.7178,2.7356,2.7534,2.7665,2.7758,2.7852,2.7946,2.8040,2.8099,2.8148,2.8197,2.8247,2.8296,2.8324,2.8352,2.8380,2.8408,2.8433,2.8447,2.8461,2.8475,2.8489,2.8500,2.8506,2.8513,2.8519,2.8526,2.8531,2.8534,2.8537,2.8540,2.8543
566.86,7.8440E-23,0.44519,0.90276,1.2879,1.6095,1.8772,2.0997,2.2872,2.4431,2.5733,2.6825,2.7774,2.8553,2.9111,2.9438,2.9766,3.0093,3.0304,3.0502,3.0700,3.0846,3.0950,3.1054,3.1159,3.1263,3.1329,3.1384,3.1438,3.1493,3.1547,3.1579,3.1610,3.1641,3.1672,3.1700,3.1716,3.1731,3.1746,3.1762,3.1774,3.1781,3.1789,3.1796,3.1803,3.1808,3.1812,3.1815,3.1819,3.1822
573.45,1.3145E-22,0.49237,0.99714,1.4220,1.7767,2.0719,2.3172,2.5240,2.6958,2.8394,2.9598,3.0644,3.1501,3.2116,3.2477,3.2837,3.3198,3.3431,3.3649,3.3867,3.4027,3.4142,3.4256,3.4371,3.4486,3.4559,3.4619,3.4679,3.4739,3.4799,3.4834,3.4868,3.4902,3.4936,3.4967,3.4984,3.5001,3.5018,3.5035,3.5049,3.5057,3.5065,3.5073,3.5081,3.5086,3.5090,3.5094,3.5097,3.5101
580.04,1.6017E-23,0.55882,1.1294,1.6095,2.0103,2.3438,2.6208,2.8543,3.0482,3.2103,3.3461,3.4641,3.5608,3.6302,3.6708,3.7114,3.7520,3.7782,3.8028,3.8273,3.8453,3.8582,3.8711,3.8840,3.8970,3.9052,3.9119,3.9187,3.9254,3.9322,3.9361,3.9399,3.9437,3.9475,3.9510,3.9529,3.9548,3.9567,3.9586,3.9602,3.9611,3.9620,3.9629,3.9638,3.9644,3.9648,3.9652,3.9657,3.9661
586.63,-9.9421E-23,0.62526,1.2616,1.7971,2.2439,2.6157,2.9244,3.1846,3.4007,3.5812,3.7325,3.8639,3.9716,4.0487,4.0939,4.1391,4.1842,4.2134,4.2407,4.2679,4.2879,4.3023,4.3166,4.3310,4.3453,4.3544,4.3619,4.3694,4.3769,4.3844,4.3888,4.3930,4.3973,4.4015,4.4054,4.4075,4.4096,4.4117,4.4138,4.4155,4.4165,4.4175,4.4185,4.4195,4.4202,4.4207,4.4211,4.4216,4.4220
593.22,-2.1486E-22,0.69171,1.3939,1.9846,2.4775,2.8876,3.2280,3.5149,3.7531,3.9521,4.1188,4.2637,4.3823,4.4673,4.5170,4.5667,4.6165,4.6485,4.6785,4.7086,4.7306,4.7463,4.7621,4.7779,4.7937,4.8037,4.8119,4.8202,4.8284,4.8367,4.8415,4.8461,4.8508,4.8554,4.8597,4.8620,4.8643,4.8667,4.8690,4.8708,4.8719,4.8730,4.8741,4.8752,4.8760,4.8765,4.8770,4.8775,4.8780
599.81,-9.2266E-22,0.78540,1.5794,2.2472,2.8043,3.2675,3.6520,3.9758,4.2447,4.4692,4.6572,4.8206,4.9543,5.0500,5.1059,5.1619,5.2179,5.2539,5.2876,5.3214,5.3461,5.3638,5.3816,5.3993,5.4170,5.4283,5.4375,5.4468,5.4560,5.4652,5.4706,5.4758,5.4811,5.4863,5.4911,5.4937,5.4963,5.4989,5.5015,5.5035,5.5048,5.5060,5.5072,5.5084,5.5093,5.5099,5.5104,5.5110,5.5115
606.41,-1.6305E-21,0.87909,1.7650,2.5098,3.1310,3.6474,4.0760,4.4368,4.7363,4.9863,5.1957,5.3775,5.5263,5.6327,5.6949,5.7571,5.8193,5.8593,5.8968,5.9342,5.9617,5.9813,6.0010,6.0207,6.0403,6.0528,6.0631,6.0733,6.0836,6.0938,6.0998,6.1056,6.1113,6.1171,6.1224,6.1253,6.1282,6.1311,6.1339,6.1362,6.1376,6.1390,6.1403,6.1417,6.1426,6.1432,6.1438,6.1445,6.1451
613.00,-2.3383E-21,0.97278,1.9505,2.7724,3.4578,4.0273,4.4999,4.8978,5.2279,5.5034,5.7341,5.9344,6.0983,6.2155,6.2839,6.3523,6.4206,6.4647,6.5059,6.5471,6.5772,6.5988,6.6204,6.6420,6.6637,6.6774,6.6886,6.6999,6.7111,6.7224,6.7289,6.7353,6.7416,6.7480,6.7538,6.7570,6.7601,6.7633,6.7664,6.7689,6.7704,6.7719,6.7734,6.7749,6.7759,6.7766,6.7773,6.7779,6.7786
619.59,7.1050E-21,1.1051,2.2111,3.1405,3.9151,4.5585,5.0921,5.5411,5.9136,6.2242,6.4842,6.7099,6.8944,7.0262,7.1030,7.1798,7.2566,7.3060,7.3522,7.3984,7.4322,7.4564,7.4806,7.5049,7.5291,7.5444,7.5570,7.5696,7.5822,7.5948,7.6021,7.6092,7.6163,7.6234,7.6299,7.6334,7.6369,7.6404,7.6440,7.6468,7.6484,7.6501,7.6517,7.6534,7.6545,7.6553,7.6561,7.6568,7.6576
626.18,1.6548E-20,1.2373,2.4717,3.5086,4.3724,5.0897,5.6843,6.1844,6.5992,6.9450,7.2342,7.4853,7.6905,7.8370,7.9222,8.0074,8.0926,8.1473,8.1986,8.2498,8.2873,8.3141,8.3409,8.3677,8.3945,8.4114,8.4254,8.4393,8.4532,8.4672,8.4753,8.4831,8.4909,8.4988,8.5060,8.5099,8.5137,8.5176,8.5215,8.5246,8.5265,8.5283,8.5301,8.5319,8.5332,8.5340,8.5348,8.5357,8.5365
632.77,2.5992E-20,1.3696,2.7323,3.8766,4.8297,5.6208,6.2764,6.8278,7.2848,7.6657,7.9843,8.2607,8.4866,8.6477,8.7413,8.8349,8.9286,8.9887,9.0449,9.1012,9.1423,9.1717,9.2011,9.2305,9.2599,9.2785,9.2938,9.3090,9.3243,9.3396,9.3484,9.3570,9.3656,9.3742,9.3821,9.3863,9.3906,9.3948,9.3991,9.4025,9.4045,9.4064,9.4084,9.4104,9.4118,9.4127,9.4136,9.4145,9.4154
639.36,-2.9741E-20,1.5566,3.0987,4.3929,5.4700,6.3635,7.1034,7.7253,8.2404,8.6694,9.0280,9.3391,9.5930,9.7738,9.8787,9.9835,10.088,10.156,10.218,10.281,10.327,10.360,10.393,10.426,10.459,10.479,10.496,10.513,10.530,10.547,10.557,10.567,10.576,10.586,10.595,10.599,10.604,10.609,10.613,10.617,10.619,10.622,10.624,10.626,10.628,10.629,10.630,10.631,10.632
645.95,-8.5474E-20,1.7437,3.4651,4.9091,6.1103,7.1061,7.9303,8.6227,9.1959,9.6731,10.072,10.417,10.699,10.900,11.016,11.132,11.248,11.323,11.392,11.462,11.512,11.549,11.585,11.621,11.657,11.680,11.699,11.718,11.736,11.755,11.766,11.776,11.787,11.798,11.807,11.812,11.818,11.823,11.828,11.832,11.834,11.837,11.839,11.842,11.843,11.844,11.846,11.847,11.848
